C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,x
3.2085761014674887e-48,3.738010452148582e-64,2.0767079712336096e-36,7.81165563903349e-55,2.7000275742392937e-51,4.913754105715768e-62,2.0998342221503856e-70,9.39106351213841e-24,2.4051357967499945e-36,4.3684318539110525e-39,-1.018
1.0204480115746278e-47,1.4334517165206722e-63,5.616205667909385e-36,2.69703911628269e-54,8.926035157144616e-51,1.8419471175584964e-61,8.606408194158407e-70,2.0655329196708882e-23,6.510590293193942e-36,1.2329732490011923e-38,-1.016
3.224716830236824e-47,5.461930151355659e-63,1.509145506939895e-35,9.252347076473482e-54,2.9320373773237313e-50,6.860589213598971e-61,3.504930307319312e-69,4.5140875675249106e-23,1.7511435123779288e-35,3.457853777151409e-38,-1.014
1.0125453774723486e-46,2.06790093802179e-62,4.029394287402982e-35,3.1538214427836695e-53,9.569757379166828e-50,2.5390204355620293e-60,1.4182648791347523e-68,9.802308204461676e-23,4.6799770952040426e-35,9.635727608197466e-38,-1.012
3.1590730451986993e-46,7.77918023595144e-62,1.0689784723295518e-34,1.0681759676240338e-52,3.103507991113994e-49,9.336659017555509e-60,5.702375675697953e-68,2.1149847619562135e-22,1.2427573399621794e-34,2.6680094569336583e-37,-1.01
9.793257063554892e-46,2.907759294926617e-61,2.817855350117075e-34,3.5947527053699934e-52,1.000058313256969e-48,3.4114367407038604e-59,2.278110668060265e-67,4.534262378132191e-22,3.2790615908783153e-34,7.340323760708623e-37,-1.008
3.016595014370709e-45,1.0799498459950197e-60,7.380554260879613e-34,1.2020312294034128e-51,3.201977652905383e-48,1.2385218396008407e-58,9.043037367400049e-67,9.658875476389186e-22,8.596733160388226e-34,2.0066337400438305e-36,-1.006
9.232711964030037e-45,3.985375405656988e-60,1.9207896511805546e-33,3.9937695194544214e-51,1.0186659381913617e-47,4.467767235947668e-58,3.56676378477066e-66,2.0444053194070283e-21,2.2394324237358393e-33,5.450622336499931e-36,-1.004
2.807786268138687e-44,1.4613538942024841e-59,4.966965999228586e-33,1.3184715424394397e-50,3.2200735272329377e-47,1.601393023695546e-57,1.3978317047095647e-65,4.2995989957804285e-21,5.796463801705178e-33,1.4711237424057252e-35,-1.002
8.484404082120298e-44,5.324294646873965e-59,1.2762128696312448e-32,4.324929557420452e-50,1.011393849588463e-46,5.703295179746102e-57,5.443220658650204e-65,8.984820778231508e-21,1.4907641967637732e-32,3.945276953247886e-35,-1.0
2.5474240415440395e-43,1.9274773212008196e-58,3.258184011404862e-32,1.4096387552456478e-49,3.1564240521970643e-46,2.0182468873070229e-56,2.1060928275296654e-64,1.865569357399635e-20,3.8095655301086925e-32,1.0513105244182416e-34,-0.998
7.599828728840654e-43,6.933252031875658e-58,8.265110326274955e-32,4.565171944968043e-49,9.787930926680529e-46,7.0964844963813355e-56,8.096915245454951e-64,3.848875792386072e-20,9.673031936459642e-32,2.7836190720399967e-34,-0.996
2.252833492949637e-42,2.478022319261447e-57,2.083254189191508e-31,1.4690174793487073e-48,3.0158307410811684e-45,2.479320954604964e-55,3.09301618697983e-63,7.889998268381314e-20,2.440453200545799e-31,7.323419639561846e-34,-0.994
6.635553832352919e-42,8.800228626769168e-57,5.217427678320682e-31,4.6969647657730957e-48,9.233015142062335e-45,8.606820982852682e-55,1.1739924600940223e-62,1.6070908741524724e-19,6.117853120097191e-31,1.914447298121158e-33,-0.992
1.9419950617271796e-41,3.1052974869508907e-56,1.2983482015331672e-30,1.4922038516581362e-47,2.8086695639084726e-44,2.96874787425697e-54,4.427605699689969e-62,3.2525537135367693e-19,1.5238714066346843e-30,4.97276965407792e-33,-0.99
5.647314801678593e-41,1.0887620731630435e-55,3.2103064884302986e-30,4.710418850067757e-47,8.489424779627569e-44,1.017476505531988e-53,1.6591783927281766e-61,6.540772367573307e-19,3.7715365320961216e-30,1.2834494194374082e-32,-0.988
1.63176975112896e-40,3.793003742796597e-55,7.887191573111008e-30,1.4774453013999651e-46,2.5496255206002976e-43,3.464942181053475e-53,6.177855473975621e-61,1.3069353594484331e-18,9.274896140899827e-30,3.2914307268891375e-32,-0.986
4.684883950696215e-40,1.3129677957771758e-54,1.9253906764388853e-29,4.604514145230892e-46,7.608429959556534e-43,1.1724332421633574e-52,2.285614171898249e-60,2.59477494882043e-18,2.2663164105019343e-29,8.387186229052912e-32,-0.984
1.3364784243996134e-39,4.515911184088136e-54,4.6702048017367214e-29,1.4258594787439818e-45,2.2559746384929732e-42,3.941856274469811e-52,8.402114810291653e-60,5.1187721694547864e-18,5.502408116591544e-29,2.1236039323908298e-31,-0.982
3.7883343413181264e-39,1.543324409912288e-53,1.1255727741452337e-28,4.387227526042105e-45,6.646513569465996e-42,1.3168429348941343e-51,3.0689853717161127e-59,1.003349916823282e-17,1.3274123011518933e-28,5.3426470837227525e-31,-0.98
1.0669841428874639e-38,5.240703310269985e-53,2.6954534186313947e-28,1.3412943776480569e-44,1.9456920090699707e-41,4.371069409166751e-51,1.1138367435935517e-58,1.95415745270194e-17,3.1818498173812616e-28,1.3355656827221224e-30,-0.978
2.9860084228153615e-38,1.7682449963251473e-52,6.413730188564856e-28,4.074539812444968e-44,5.659457614808915e-41,1.4416570517554444e-50,4.016694279835803e-58,3.78170112612957e-17,7.578344349123625e-28,3.317415595526118e-30,-0.976
8.303239726031045e-38,5.92810404060288e-52,1.5163873463701527e-27,1.2298539561731e-43,1.6356713443786283e-40,4.724509782681986e-50,1.4392509688885136e-57,7.271690194644314e-17,1.793452303197502e-27,8.187672258793018e-30,-0.974
2.2941811062332716e-37,1.9747390378930336e-51,3.562297899588917e-27,3.6884936035184955e-43,4.6971864136581034e-40,1.538409948895903e-49,5.12418497253702e-57,1.3893256314471748e-16,4.2172193049906445e-27,2.007922884147743e-29,-0.972
6.2984180879672835e-37,6.536181773347991e-51,8.315166368219252e-27,1.0991704443907503e-42,1.340293971596047e-39,4.9774618902725685e-49,1.812731918329854e-56,2.637504708173448e-16,9.853338925218745e-27,4.892825148998453e-29,-0.97
1.7181419086080394e-36,2.1496068966223227e-50,1.928556133675012e-26,3.254629562463552e-42,3.79999346699235e-39,1.600163445563387e-48,6.37181092850112e-56,4.975113058090144e-16,2.2875024150840325e-26,1.1846731052139213e-28,-0.968
4.6570449740071264e-36,7.024484965506649e-50,4.444411548834346e-26,9.575436994573029e-42,1.0704987228623225e-38,5.1114166790577834e-48,2.2254236260929942e-55,9.324663763097752e-16,5.276678452881851e-26,2.850123051246223e-28,-0.966
1.2542548456798023e-35,2.2808170097703e-49,1.0176932687323695e-25,2.7992143535941593e-41,2.996470283110409e-38,1.6223283858637476e-47,7.722946452990854e-55,1.7365365238649945e-15,1.2094297709751888e-25,6.8132609949145775e-28,-0.964
3.3564887826587984e-35,7.358459676710157e-49,2.3154755420529026e-25,8.130817723211832e-41,8.334015709641295e-38,5.11630929137896e-47,2.6630165670097003e-54,3.213328891763716e-15,2.75436609353513e-25,1.6183515295051418e-27,-0.962
8.925011307682425e-35,2.3588694229521902e-48,5.2346080200811495e-25,2.34667425725983e-40,2.303133821492245e-37,1.6032282539707053e-46,9.123998982199205e-54,5.908087939814145e-15,6.232807103249409e-25,3.819594091496052e-27,-0.96
2.358069606527502e-34,7.513484635659077e-48,1.1758415929384422e-24,6.729641180256953e-40,6.324184769549105e-37,4.991768897946111e-46,3.1061119423400076e-53,1.0793424014485915e-14,1.4014149791943797e-24,8.957527942479754e-27,-0.958
6.1905444813792275e-34,2.3779319372235284e-47,2.6244250049124976e-24,1.9175713096660225e-39,1.725482050833919e-36,1.5443087460798e-45,1.0506776496697194e-52,1.959259860728121e-14,3.1309123115975324e-24,2.0873046352925646e-26,-0.956
1.614825405518272e-33,7.477870713005926e-47,5.82023104863423e-24,5.4291476554672e-39,4.67774842600219e-36,4.747165149597808e-45,3.5313633041229345e-52,3.5338276074040464e-14,6.950181885275028e-24,4.832927867985117e-26,-0.954
4.1854958284914875e-33,2.3365603355384173e-46,1.282528451162383e-23,1.5273279470431924e-38,1.2600384459335392e-35,1.4499569293149348e-44,1.1793312887758643e-51,6.333141517067435e-14,1.533001540471453e-23,1.1118896954124907e-25,-0.952
1.0779360340622893e-32,7.254317561367487e-46,2.808112680578325e-23,4.269268403196303e-38,3.372494511532831e-35,4.400443169346303e-44,3.913359601945096e-51,1.1277518322196761e-13,3.359775113608336e-23,2.541792679099889e-25,-0.95
2.7584424554251866e-32,2.2378792092227064e-45,6.109178429115185e-23,1.1857554654915563e-37,8.968900938294285e-35,1.3269613922897242e-43,1.2902807239975102e-50,1.9953928209281156e-13,7.3164273897397e-23,5.773586619466395e-25,-0.948
7.013904643271509e-32,6.859575417107779e-45,1.3206017333440343e-22,3.272331751783282e-37,2.369996605028082e-34,3.975948190523766e-43,4.227067436039133e-50,3.5080339255988033e-13,1.583103146350814e-22,1.303102292691211e-24,-0.946
1.7720701441455422e-31,2.089191952837762e-44,2.8364929590168303e-22,8.973048867740833e-37,6.222669596630715e-34,1.1837056130014276e-42,1.3759880391652943e-49,6.128013019897758e-13,3.4036170778460094e-22,2.922393667959452e-24,-0.944
4.448639554652705e-31,6.322370881605848e-44,6.053581182488928e-22,2.4447995380794867e-36,1.6234027676995573e-33,3.501605867491074e-42,4.4505189702842465e-49,1.0636434972567933e-12,7.270990313166876e-22,6.512180704562617e-24,-0.942
1.1096829887299557e-30,1.9010875095209794e-43,1.2837009672695037e-21,6.618613061717734e-36,4.208199734917523e-33,1.0292275022531064e-41,1.4303001020592822e-48,1.834395661558257e-12,1.5433622891450854e-21,1.4419221669181688e-23,-0.94
2.7504020369240702e-30,5.679953280514904e-43,2.704806653880226e-21,1.780374004939644e-35,1.0838942951408474e-32,3.005910696862625e-41,4.567348998591968e-48,3.143478216807414e-12,3.255095309432311e-21,3.1723783978515046e-23,-0.938
6.773593421245862e-30,1.6861955308074096e-42,5.662777132356586e-21,4.758565070519988e-35,2.7739462405558944e-32,8.722908936543746e-41,1.4491780312367857e-47,5.352398139915055e-12,6.821519182421351e-21,6.935153620554642e-23,-0.9359999999999999
1.6575548666637782e-29,4.973837811996363e-42,1.1779954862528807e-20,1.2637503694352033e-34,7.05390610417215e-32,2.5151690506270784e-40,4.56877531601641e-47,9.05538422353923e-12,1.420430990493812e-20,1.5064519194075071e-22,-0.9339999999999999
4.030349435938264e-29,1.457792866142807e-41,2.4348865231124722e-20,3.3347792769050303e-34,1.782304214572827e-31,7.205989132435981e-40,1.43119356586323e-46,1.5222496009233374e-11,2.9388734461583093e-20,3.2514921546579197e-22,-0.9319999999999999
9.737414390912537e-29,4.2454187828365577e-41,5.0007460428287093e-20,8.743662943853763e-34,4.474603108547691e-31,2.0513539878905093e-39,4.454689771787864e-46,2.5426429029657876e-11,6.041759306654836e-20,6.973303318614691e-22,-0.9299999999999999
2.3376039446281383e-28,1.2284734326156714e-40,1.020497353034724e-19,2.277929279752331e-33,1.1162146884651972e-30,5.802407238077898e-39,1.3777076496213848e-45,4.2199313694713684e-11,1.234149654947758e-19,1.4860142824758331e-21,-0.9279999999999999
5.5760249604249495e-28,3.532088004241953e-40,2.0692359276790914e-19,5.896680286864539e-33,2.7666962064096895e-30,1.6307838274868073e-38,4.23367182175013e-45,6.958985320708277e-11,2.5049219131704976e-19,3.1465611128930585e-21,-0.9259999999999999
1.321615614663463e-27,1.0090618295902467e-39,4.168974345199026e-19,1.516685172662386e-32,6.813899839621246e-30,4.554127485931219e-38,1.292700229052989e-44,1.1402680828739491e-10,5.0517588508090825e-19,6.620309674491848e-21,-0.9239999999999999
3.112522272232492e-27,2.864339920922496e-39,8.345830526211015e-19,3.876178926502858e-32,1.667441271908659e-29,1.2636726184537612e-37,3.9219222225603064e-44,1.85647254674106e-10,1.0123091983323662e-18,1.3840429836060543e-20,-0.9219999999999999
7.283612200833523e-27,8.078892865509795e-39,1.6600878553651942e-18,9.843118339558565e-32,4.0543933427954806e-29,3.4840515746871614e-37,1.182280816940964e-43,3.003243942360797e-10,2.0156077267113138e-18,2.875081717736028e-20,-0.9199999999999999
1.693590436963641e-26,2.2641211279592568e-38,3.2810572180812267e-18,2.483602636194686e-31,9.79539033397976e-29,9.544544119563786e-37,3.541300857823926e-43,4.827399082048454e-10,3.987688434907683e-18,5.93444842949432e-20,-0.9179999999999999
3.912887827339614e-26,6.304751609562999e-38,6.443440295911262e-18,6.226615281138582e-31,2.3514629933645085e-28,2.5980435391113247e-36,1.0539633800066251e-42,7.71003434371026e-10,7.838968452594256e-18,1.217139337047621e-19,-0.9159999999999999
8.98284760820232e-26,1.7444431485667374e-37,1.2573122377033516e-17,1.55110954180385e-30,5.608866284170594e-28,7.026811233671406e-36,3.1167985548234174e-42,1.2235449727888881e-09,1.531155282389075e-17,2.480448631106519e-19,-0.9139999999999999
2.0490780556546242e-25,4.795856445425905e-37,2.4377539349929052e-17,3.8393121306960065e-30,1.3293292569157184e-27,1.8883860466962495e-35,9.158249299640648e-42,1.929319157262157e-09,2.971681886091608e-17,5.022852382055819e-19,-0.9119999999999999
4.644415030442407e-25,1.3100746549727445e-36,4.696323921359285e-17,9.442454222620749e-30,3.1304774535010973e-27,5.042476926761402e-35,2.673847932388723e-41,3.0227952540976994e-09,5.730708303012342e-17,1.0106506958639463e-18,-0.9099999999999999
1.0460003015058084e-24,3.5558745435139046e-36,8.989752722980769e-17,2.307474287312705e-29,7.325025483859522e-27,1.3378816751827885e-34,7.756779795797316e-41,4.705804731072687e-09,1.0980885201616375e-16,2.02060996580582e-18,-0.9079999999999999
2.340782656357297e-24,9.589971812651192e-36,1.709854070899254e-16,5.602854801886254e-29,1.7030533175550457e-26,3.5270543165961234e-34,2.235870964739821e-40,7.279131877785591e-09,2.0906899317622152e-16,4.014162219567871e-18,-0.9059999999999999
5.204980381856682e-24,2.569855751925327e-35,3.2314097170588453e-16,1.351768683040553e-28,3.934303841506219e-26,9.239048692753816e-34,6.403722813379918e-40,1.1187828197361192e-08,3.9551714114342513e-16,7.923893815361615e-18,-0.9039999999999999
1.1500217799125111e-23,6.842592517839543e-35,6.068016763650093e-16,3.2405289745006444e-28,9.030838993712027e-26,2.404711824479832e-33,1.822379533609233e-39,1.7085689314841205e-08,7.4347194798270485e-16,1.5542252815879397e-17,-0.9019999999999999
2.5247724384675624e-23,1.8103107277816195e-34,1.1322005859319735e-15,7.718802920243607e-28,2.0597231751654682e-25,6.218984957923695e-33,5.153065336537419e-39,2.592625191075933e-08,1.3886335691794523e-15,3.029152878348329e-17,-0.8999999999999999
5.507669525060168e-23,4.758894612669793e-34,2.099045904164671e-15,1.8268568220392917e-27,4.667777735876721e-25,1.5980732014013467e-32,1.4478147070843684e-38,3.9090163183984844e-08,2.577120608926966e-15,5.866250949050016e-17,-0.898
1.1938320173329055e-22,1.2430241461267689e-33,3.866718549172795e-15,4.2961514752466525e-27,1.0510709696395069e-24,4.08032294026611e-32,4.041855976436271e-38,5.856197915184302e-08,4.752324289593435e-15,1.1288406478437922e-16,-0.896
2.5712751404348067e-22,3.22606830354992e-33,7.077589444397485e-15,1.0038646815445031e-26,2.3516597076199296e-24,1.0351734455420683e-31,1.1211641433656496e-37,8.717350803170202e-08,8.70766830808827e-15,2.1584279052858122e-16,-0.894
5.502805117749623e-22,8.319324544147739e-33,1.2872131680313616e-14,2.330726315758908e-26,5.2280229291856615e-24,2.6094707832712895e-31,3.090139467222553e-37,1.2893588811795905e-07,1.585340053030113e-14,4.1008673896431307e-16,-0.892
1.1701734656839292e-21,2.131685303060462e-32,2.3261516056197e-14,5.376849738241847e-26,1.1548379897229433e-23,6.536006833584515e-31,8.462671388358519e-37,1.8948883435810797e-07,2.8679264533065055e-14,7.74189996854909e-16,-0.89
2.4725619323154376e-21,5.427235044847426e-32,4.176842850797906e-14,1.2324946286366686e-25,2.5346921418605694e-23,1.6266469887957286e-30,2.3028061941340433e-36,2.7670305094065516e-07,5.1551215228323686e-14,1.4522902924592868e-15,-0.888
5.191289214920734e-21,1.3729498871981176e-31,7.45213965515875e-14,2.8071310368980074e-25,5.527769918213126e-23,4.0224893359707215e-30,6.226268082804627e-36,4.014808052335555e-07,9.2073667230618e-14,2.7070344157864057e-15,-0.886
1.0830155377321265e-20,3.4510500388817026e-31,1.3211031508857174e-13,6.35273664723231e-25,1.1978302791847853e-22,9.883648158596583e-30,1.6727027023157238e-35,5.788101531415116e-07,1.6340221836616925e-13,5.0138232202614886e-15,-0.884
2.245049272660203e-20,8.619227477757931e-31,2.3271026549631185e-13,1.4284976602698083e-24,2.579058610275388e-22,2.4130174165392694e-29,4.4650899924815605e-35,8.29140272767342e-07,2.881421475663305e-13,9.227405527084374e-15,-0.882
4.6243331320941554e-20,2.1389761621919036e-30,4.0730300481495136e-13,3.1916755013765756e-24,5.517568569443319e-22,5.85361908811113e-29,1.1843012553509224e-34,1.180158652538971e-06,5.048732332577851e-13,1.6874309881441342e-14,-0.88
9.464653556523697e-20,5.2742906910678636e-30,7.083422532647326e-13,7.085629537041401e-24,1.1728834993518334e-21,1.4109424522795252e-28,3.1211502677923603e-34,1.6690651720019777e-06,8.789922197728387e-13,3.06625838972136e-14,-0.878
1.9248329310603351e-19,1.2922385577320494e-29,1.2240308493534894e-12,1.562998889220412e-23,2.4773229859000648e-21,3.379208615870534e-28,8.173116366780284e-34,2.3454528685206097e-06,1.5206010272693601e-12,5.53641084743612e-14,-0.876
3.889684828805804e-19,3.1458777682302935e-29,2.10167468354857e-12,3.425779545779442e-23,5.1991340538837215e-21,8.041583741900609e-28,2.1265774376041454e-33,3.2749195891800394e-06,2.6138072504749565e-12,9.933109958898923e-14,-0.874
7.810326582252658e-19,7.60959439983869e-29,3.585607833449095e-12,7.46071877476608e-23,1.0841766146656398e-20,1.901468250729749e-27,5.497879750594542e-33,4.543547649828762e-06,4.4643718900856395e-12,1.770843203411994e-13,-0.872
1.5583239522777146e-18,1.828949396369513e-28,6.078333418127815e-12,1.614441984831873e-22,2.2464135137617862e-20,4.467427321688891e-27,1.4123091964985492e-32,6.26339856328015e-06,7.576632635732693e-12,3.136992615339104e-13,-0.87
3.08944481355189e-18,4.367796399246678e-28,1.0238373662995443e-11,3.47124072052007e-22,4.624875323278735e-20,1.0429100848892872e-26,3.6048305334987247e-32,8.57917496527738e-06,1.2776788952922537e-11,5.52186798579094e-13,-0.868
