P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,x
2.573739612338287e-191,5.500750850363511e-187,1.2785167912402585e-06,4.427028300176761e-161,7.768546751942982e-231,1.5853671411946892e-24,4.1959781481059257e-169,1.2652596311681895e-166,9.613674428484288e-190,4.033592369886769e-168,1.0739999999999998
2.4206923281716635e-192,5.318900222903e-188,8.975250241588005e-07,5.068899763909299e-162,5.78213789517302e-232,7.072549668808727e-25,4.5526111522668195e-170,1.3982321712024606e-167,9.131612389076201e-191,4.403706064672552e-169,1.076
2.2622213466282827e-193,5.11025095101422e-189,6.260473929970291e-07,5.766809750096371e-163,4.276196179476603e-233,3.135037029417303e-25,4.908043614522521e-171,1.535321897919173e-168,8.618388001353119e-192,4.7771094009156724e-170,1.0779999999999998
2.100637498562993e-194,4.878464255837646e-190,4.338987230105728e-07,6.518956163353537e-164,3.142297595147684e-234,1.3807970767663605e-25,5.257469768810774e-172,1.6750975882687218e-169,8.082116962088978e-193,5.149115074123296e-171,1.08
1.9381511662767032e-195,4.627479912515885e-191,2.988065050495412e-07,7.322190320297698e-165,2.2943386453824262e-235,6.042790786245386e-26,5.5958449197273016e-173,1.815939175457434e-170,7.530862798243158e-194,5.514683012261372e-172,1.0819999999999999
1.7768251601645052e-196,4.361405555362625e-192,2.044618279063553e-07,8.171927050130961e-166,1.6645170308267526e-236,2.627639447291968e-26,5.918001509017828e-174,1.9560637177548031e-171,6.97244111396733e-195,5.868526299524092e-173,1.084
1.6185356103865558e-197,4.084406117426424e-193,1.390128495004677e-07,9.062091958197866e-167,1.1998846051100972e-237,1.1353101042858813e-26,6.218777065854472e-175,2.0935590392883204e-172,6.414244199620669e-196,6.205233103000895e-174,1.0859999999999999
1.4649416885872185e-198,3.8005975046571197e-194,9.391136812310681e-08,9.98511254817174e-168,8.594314353805045e-239,4.873980063915137e-27,6.493149768839109e-176,2.2264243497808164e-173,5.8630910766253e-197,6.51940092227658e-175,1.088
1.317464533026031e-199,3.5139481994151664e-195,6.30379243452807e-08,1.093195863338039e-168,6.116507375935686e-240,2.0790910511426178e-27,6.736376739983165e-177,2.3526167721218966e-174,5.325106602473829e-198,6.805778668521053e-176,1.0899999999999999
1.1772753271516969e-200,3.2281919234942444e-196,4.20442061802464e-08,1.1892235764806183e-169,4.3253005273727066e-241,8.81218863409035e-28,6.944129802610868e-178,2.470102355853919e-175,4.805631740251256e-199,7.059411449090455e-177,1.092
1.0452920984134462e-201,2.946753808480478e-197,2.7863195679744415e-08,1.2854333317025493e-170,3.039132172012709e-242,3.711201853431139e-28,7.112623301597095e-179,2.5769098540517798e-176,4.309165596231358e-200,7.275782534736327e-178,1.0939999999999999
9.221844779160747e-203,2.6726917660450432e-198,1.8347470921678152e-08,1.380562648744195e-171,2.121794909704602e-243,1.5529800725953018e-28,7.238728724568386e-180,2.6711853114840213e-177,3.8393384270376974e-201,7.450946854394176e-179,1.096
8.083854046937437e-204,2.4086539698885647e-199,1.2004442797850156e-08,1.473272889326828e-172,1.4718980630314263e-244,6.457102864302853e-29,7.320071280494357e-181,2.751245371363467e-178,3.3989135829595656e-202,7.5816505181612826e-180,1.0979999999999999
7.041085774647267e-205,2.1568525988432967e-200,7.80419873540497e-09,1.5621789829722059e-173,1.0145479549335752e-245,2.667657330181222e-29,7.355104271780575e-182,2.8156271690476888e-179,2.989815336781743e-203,7.665431314208888e-181,1.1
6.093703533714789e-206,1.919053287549632e-201,5.041214181654952e-09,1.6458827734759338e-174,6.948450070773898e-247,1.0950725551674356e-29,7.343158006345472e-183,2.8631327510935814e-180,2.613178781947884e-204,7.700695844928653e-182,1.1019999999999999
5.2401476395191665e-207,1.6965791197537178e-202,3.2356571211999884e-09,1.723008914581369e-175,4.7285046227015496e-248,4.4665917830227014e-30,7.284461088697701e-184,2.892866136956231e-181,2.2694174840834923e-205,7.686769926497796e-183,1.104
4.477403562101988e-208,1.490327504364415e-203,2.063527939200076e-09,1.792242058547885e-176,3.197276606746848e-249,1.8102149439898046e-30,7.180133144483134e-185,2.9042614219925877e-182,1.958304333698481e-206,7.623920024888149e-184,1.1059999999999999
3.801276606526393e-209,1.3007979106362493e-204,1.307611491000681e-09,1.8523639509060328e-177,2.1481129717187816e-250,7.289614204784765e-31,7.032149301860993e-186,2.897100690359687e-183,1.6790610566142487e-207,7.513344776063125e-185,1.108
3.206662262156106e-210,1.128128212089968e-205,8.233180158253695e-10,1.902288979641284e-178,1.4340177949999853e-251,2.9167516899755387e-31,6.843278003976973e-187,2.8715209457289726e-184,1.430452062222278e-208,7.357136967452843e-186,1.1099999999999999
2.6878033071590526e-211,9.721372955346635e-207,5.150827721510573e-10,1.9410967342365137e-179,9.512013958576241e-253,1.1596178379384109e-31,6.6169948877097e-188,2.8280097518272856e-185,1.2108787082845349e-209,7.158217665238432e-187,1.112
2.2385266159436376e-212,8.323716212774065e-208,3.201893963243533e-10,1.968060212330161e-180,6.269182788695656e-254,4.5809002156080516e-32,6.3573764709306454e-189,2.7673897766401628e-186,1.0184705903396595e-210,6.920245384116084e-188,1.1139999999999999
1.8524545285431584e-213,7.081535562622038e-209,1.977686193217805e-10,1.9826684669865918e-181,4.1055363500550934e-255,1.7980728834936395e-32,6.068978188486421e-190,2.690792924711705e-187,8.511710774089588e-212,6.6475042444258645e-189,1.116
1.52318749466713e-214,5.986295227306257e-210,1.2137474575834007e-10,1.984642709147708e-182,2.671464369193185e-256,7.012683953628181e-33,5.756701866962326e-191,2.5996251938481233e-188,7.068149692125558e-213,6.344775890464751e-190,1.1179999999999999
1.2444564128272391e-215,5.028162876695594e-211,7.40150096528408e-11,1.973945156307972e-183,1.727226871446491e-257,2.717576366620467e-33,5.425658005566537e-192,2.495523780207229e-189,5.831968029652795e-214,6.017200511031617e-191,1.12
1.0102445817243777e-216,4.196440392919559e-212,4.484683330400691e-11,1.9507802350780853e-184,1.1096088224290966e-258,1.0464048954363655e-33,5.081028230399723e-193,2.3803082588276267e-190,4.781289560164357e-215,5.670132585601851e-192,1.1219999999999999
8.148804244136077e-218,3.4799523346642e-213,2.7000032062074954e-11,1.915588084134903e-185,7.082897087640474e-260,4.003485720314683e-34,4.7279330227337766e-194,2.255927869772437e-191,3.8948924725156704e-216,5.308996970765606e-193,1.124
6.531031155636613e-219,2.867385253729503e-214,1.6151664790199637e-11,1.869030646059812e-186,4.492338546113106e-261,1.5219392596288255e-34,4.371309317247669e-195,2.12440703524797e-192,3.152582165960848e-217,4.9391506551596186e-194,1.126
5.201039371334378e-220,2.347574128933622e-215,9.600432995868602e-12,1.8119709620105155e-187,2.8310956265159186e-262,5.74879565770246e-35,4.0158018635620695e-196,1.9877912186005387e-193,2.535466470562837e-218,4.565754975765319e-195,1.1280000000000001
4.115466231225418e-221,1.9097349556810377e-216,5.670023571973434e-12,1.745446573969752e-188,1.772789274358097e-263,2.1576298351827198e-35,3.665671395368589e-197,1.8480951178428945e-194,2.026141837717486e-219,4.1936623480635333e-196,1.13
3.2357015651642125e-222,1.5436448753370377e-217,3.3273571788154344e-12,1.670638179273062e-189,1.1030119243714426e-264,8.04632408993446e-36,3.3247217117963687e-198,1.707254975657742e-195,1.6088010177808424e-220,3.8273206697373636e-197,1.1320000000000001
2.5277748631906173e-223,1.2397730993705988e-218,1.94014637789229e-12,1.5888348590160977e-190,6.819049057754688e-266,2.9815261223150795e-36,2.9962468041598797e-199,1.5670865017334777e-196,1.2692738586863879e-221,3.4706975723942006e-198,1.134
1.9621347888970555e-224,9.893672663003667e-220,1.1240615352122943e-12,1.5013973073046903e-191,4.188783726010639e-267,1.097741875812692e-36,2.6829982130052646e-200,1.429249561948709e-197,9.950132276409008e-223,3.127225678310691e-199,1.1360000000000001
1.5133514611427514e-225,7.845007829808326e-221,6.470922396186586e-13,1.4097205188795323e-192,2.5566576385965706e-268,4.015895099168797e-37,2.387171925786445e-201,1.295220415083589e-198,7.750378069150134e-224,2.799769028305007e-200,1.138
1.1597684180538911e-226,6.180871868964727e-222,3.7013726498669153e-13,1.3151973494191298e-193,1.55052127293794e-269,1.4597719136415314e-37,2.1104133650233734e-202,1.166271894077516e-199,5.998427823179159e-225,2.490609933839364e-201,1.1400000000000001
8.831272207807934e-228,4.838676810246041e-223,2.1036813023911595e-13,1.2191842518290301e-194,9.343366783293149e-271,5.272397705349357e-38,1.8538384012767022e-203,1.043461557353556e-200,4.612883666263574e-226,2.2014547145246246e-202,1.142
6.681835503056541e-229,3.763778049945191e-224,1.1880031649156465e-13,1.1229703225036077e-195,5.594349333680686e-272,1.8921337684976978e-38,1.6180678728883372e-204,9.276274954448193e-202,3.524748075537973e-227,1.933456142273006e-203,1.1440000000000001
5.023296388562172e-230,2.908987870500227e-225,6.666160465672807e-14,1.0277505768498569e-196,3.328252611558684e-273,6.747082585841538e-39,1.403272812536041e-205,8.193911849523791e-203,2.6761113339081716e-228,1.687249945029148e-204,1.146
3.7523413791839555e-231,2.233985402267006e-226,3.7166737895477616e-14,9.346041278448425e-198,1.9674490581490702e-274,2.390565958451831e-39,1.2092274648247235e-206,7.191665469467094e-204,2.0188348261456382e-229,1.4630024328014792e-205,1.1480000000000001
2.7850718070966398e-232,1.7046658731500638e-227,2.058987175586002e-14,8.444776808837301e-199,1.1556098273652331e-275,8.41600434491293e-40,1.0353672162828615e-207,6.27174197195001e-205,1.513275196936691e-230,1.2604661924648904e-206,1.15
2.05395520010076e-233,1.2924647820975851e-228,1.1333742819249197e-14,7.581744979270246e-200,6.744340246410534e-277,2.943958519497978e-40,8.808487280432842e-209,5.434597730570683e-206,1.1270821069353961e-231,1.0790408408473954e-207,1.1520000000000001
1.505102412241962e-234,9.73685459428532e-230,6.198885019152814e-15,6.763487383252554e-201,3.91100375417071e-278,1.0232410089385873e-40,7.446098363580987e-210,4.6791518455118154e-207,8.340915313324705e-233,9.178360061665968e-209,1.154
1.09587659630237e-235,7.288516920112379e-231,3.3687929802536428e-15,5.9950486465652025e-202,2.2534997230752156e-279,3.5338222702045756e-41,6.254271378409861e-211,4.003016590858225e-208,6.133274236190956e-234,7.757339982731962e-210,1.1560000000000001
7.928257880141045e-237,5.4210094389447004e-232,1.8190958427740557e-15,5.280016190111897e-203,1.290171073778941e-280,1.2126402653432725e-41,5.219695757103068e-212,3.402735222135335e-209,4.481171558657302e-235,6.514499983659856e-211,1.158
5.6992065761238366e-238,4.006283477261048e-233,9.760169380264968e-16,4.620599346124732e-204,7.339350145108939e-282,4.134659798906685e-42,4.3284676215977096e-213,2.8740176991226114e-210,3.2532038190975475e-236,5.435880178565811e-212,1.1600000000000001
4.070722946074914e-239,2.941871532105136e-234,5.203309308574446e-16,4.01774052728812e-205,4.1484745459804003e-283,1.4007740689385093e-42,3.5665118546201945e-214,2.411966299351843e-211,2.3466671364041734e-237,4.506913148246638e-213,1.162
2.8890110763475494e-240,2.1464770371818158e-235,2.756274371702128e-16,3.4712506551171656e-206,2.3299133364070165e-284,4.715382429249981e-43,2.9199383757382205e-215,2.0112846904608079e-212,1.6819466823794443e-238,3.7128638881121347e-214,1.1640000000000001
2.0372643422606112e-241,1.55614228954141e-236,1.4507272412170676e-16,2.9799609910558615e-207,1.3002043664694768e-285,1.57719816650845e-43,2.375331429719299e-216,1.666465685974656e-213,1.1978252758941654e-239,3.0392007901238203e-215,1.166
1.4274669971819011e-242,1.1209671323983108e-237,7.586991554596446e-17,2.5418838317348954e-208,7.209480781277578e-287,5.241747799163793e-44,1.919973612303122e-217,1.3719545319458627e-214,8.476083706119383e-241,2.4718965058052323e-216,1.1680000000000001
9.938143968473032e-244,8.023372728854044e-239,3.942520411209199e-17,2.1543751638046696e-209,3.9720698037755914e-288,1.7309578586985356e-44,1.5420086852773995e-218,1.1222860818019344e-215,5.959605553011041e-242,1.997660575251766e-217,1.17
6.8748781759046755e-245,5.706128825357936e-240,2.0356298730288184e-17,1.8142932476214896e-210,2.17445423151973e-289,5.679595199443642e-45,1.2305489527236457e-219,9.121955529139798e-217,4.1635166969779954e-243,1.6041081245676988e-218,1.1720000000000002
4.725472553773601e-246,4.0322429571854765e-241,1.0443454909789567e-17,1.5181481338527132e-211,1.1827805798756248e-290,1.851692158229992e-45,9.757341061545406e-221,7.367036806726992e-218,2.8901715422024964e-244,1.2798707169855727e-219,1.174
3.227349496774437e-247,2.831211587069007e-242,5.323657310927426e-18,1.2622382345546008e-212,6.392615961101473e-292,5.998472975800534e-46,7.687490492140064e-222,5.911779728295813e-219,1.9934596324707505e-245,1.0146566149993557e-220,1.1760000000000002
2.1901167544701692e-248,1.9752336579213833e-243,2.696475649840248e-18,1.0427711996939873e-213,3.432998073684711e-293,1.9307815544968248e-46,6.0180835507424346e-223,4.713724148209173e-220,1.3661921515999393e-246,7.992683272659272e-222,1.178
1.4767570464356721e-249,1.3692575459187926e-244,1.3570736850249467e-18,8.559674299667452e-215,1.831846250916491e-294,6.175129803584734e-47,4.681147755821799e-224,3.734483960797187e-221,9.303291778040253e-248,6.255854504701541e-223,1.1800000000000002
9.893987363401318e-251,9.431316600015225e-246,6.786265879384546e-19,6.981455387903844e-216,9.71236500785452e-296,1.9623639467537613e-47,3.6179869936992666e-225,2.9397983972263704e-222,6.294801114112649e-249,4.865205614383474e-224,1.182
6.586491962904986e-252,6.454758828521318e-247,3.371932155647145e-19,5.657899252217939e-217,5.116600235901238e-297,6.196315699665926e-48,2.7784473301112542e-226,2.299455526544481e-223,4.232021831944074e-250,3.759553610990086e-225,1.1840000000000002
4.356698402192515e-253,4.389431053572352e-248,1.6647433940626372e-19,4.55601314013077e-218,2.6782955071311286e-298,1.9440526948782376e-48,2.1201073465656913e-227,1.7871170377481044e-224,2.8270552831088198e-251,2.8866351012511072e-226,1.186
2.863395525125723e-254,2.9659031050915907e-249,8.166506044930548e-20,3.6453165004201684e-219,1.393015710252963e-299,6.060424479457995e-49,1.6074373259093424e-228,1.3800711954026446e-225,1.876468240382237e-252,2.2022570923437406e-227,1.1880000000000002
1.869931522151527e-255,1.991251889492238e-250,3.980574814310385e-20,2.8980510419277517e-220,7.199031125837382e-301,1.8772346862177257e-49,1.2109626878464558e-229,1.0589379261885658e-226,1.2375668016652323e-253,1.669416374650788e-228,1.19
1.2133625288111652e-256,1.3283605167180397e-251,1.9278614053769262e-20,2.2892716727200585e-221,3.6966863471554945e-302,5.777694999059276e-50,9.06458634723496e-231,8.073466170108925e-228,8.109920527615169e-255,1.2574242835255244e-229,1.1920000000000002
7.823047556699847e-258,8.804936561946175e-253,9.277401300176864e-21,1.7968389529015796e-222,1.8861302097181462e-303,1.7668967384399568e-50,6.741953208973681e-232,6.116036547612784e-229,5.2806217655535655e-256,9.410648230278958e-231,1.194
5.011663198016237e-259,5.799052218845139e-254,4.4360597960751536e-21,1.4013334499722804e-223,9.562055366469479e-305,5.368936178698566e-51,4.982461977196737e-233,4.603632309875044e-230,3.416441902309706e-257,6.998061559925316e-232,1.1960000000000002
3.1901293978035074e-260,3.794969789337977e-255,2.1076037170199413e-21,1.0859112664937224e-224,4.816719457934936e-306,1.6210105045619666e-51,3.65866602544122e-234,3.4431163781861075e-231,2.196258895276605e-258,5.1707852254540145e-233,1.198
2.0176936939052828e-261,2.4676305696244407e-256,9.949494937429168e-22,8.361182532861056e-226,2.410859858167781e-307,4.862996222723562e-52,2.669451638020724e-235,2.5587231022437473e-232,1.4028574487909114e-259,3.7962583635519526e-234,1.2000000000000002
1.2680100316110906e-262,1.5943089197577925e-257,4.666955181659559e-22,6.396782518250075e-227,1.1989831913466167e-308,1.4495812090101361e-52,1.935271327434941e-236,1.8893629458488312e-233,8.903567730978155e-261,2.7693353274123734e-235,1.202
7.917911758869267e-264,1.023494057159299e-258,2.1751376231054294e-22,4.8626832594289185e-228,5.92481424595536e-310,4.293403285134737e-53,1.3940622998892997e-237,1.386206760175615e-234,5.614810539365163e-262,2.0073164860700367e-236,1.2040000000000002
4.912687518462083e-265,6.528579395912325e-260,1.0073035531724009e-22,3.672915132305328e-229,2.909088265453e-311,1.2635177091007033e-53,9.977988940374306e-239,1.0105577720280317e-235,3.5182497169315244e-263,1.4456949979916097e-237,1.206
3.0286433866444198e-266,4.137829296209857e-261,4.6350508889230997e-23,2.7565528315003905e-230,1.419252191066e-312,3.6947197112939845e-54,7.096175850121599e-240,7.320062613110126e-237,2.1904771726220193e-264,1.0345655827173872e-238,1.2080000000000002
